gene_symbol	case_carriers	case_non_carriers	control_carriers	control_non_carriers	fisher.p_value	fisher.odds_ratio	fisher.ci_95_lower	fisher.ci_95_upper
DHX35	8	7692	20	20834	8.3278e-01	1.0834e+00	4.1256e-01	2.5691e+00
DHX36	15	7685	29	20825	3.0785e-01	1.4016e+00	6.9799e-01	2.7028e+00
DHX37	19	7681	43	20811	5.6644e-01	1.1971e+00	6.5845e-01	2.1003e+00
DHX38	26	7674	42	20812	4.0333e-02	1.6788e+00	9.8746e-01	2.8049e+00
DHX40	6	7694	15	20839	8.0983e-01	1.0834e+00	3.4426e-01	2.9562e+00
DHX57	15	7685	22	20832	9.2760e-02	1.8481e+00	8.9125e-01	3.7300e+00
DHX58	5	7695	26	20828	2.2483e-01	5.2051e-01	1.5604e-01	1.3782e+00
DHX8	8	7692	39	20815	1.4021e-01	5.5508e-01	2.2397e-01	1.2057e+00
DHX9	14	7686	41	20813	8.7999e-01	9.2466e-01	4.6530e-01	1.7326e+00
DIAPH1	22	7678	31	20823	2.0258e-02	1.9247e+00	1.0611e+00	3.4354e+00
DIAPH2	6	7694	21	20833	6.6975e-01	7.7364e-01	2.5538e-01	1.9826e+00
DIAPH3	12	7688	46	20808	3.7360e-01	7.0609e-01	3.4027e-01	1.3553e+00
DICER1	31	7669	51	20803	3.3461e-02	1.6488e+00	1.0190e+00	2.6287e+00
DIDO1	37	7663	120	20734	3.6783e-01	8.3428e-01	5.6027e-01	1.2164e+00
DIMT1	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
DIO1	3	7697	8	20846	1.0000e+00	1.0156e+00	1.7349e-01	4.2330e+00
DIO2	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
DIO3	4	7696	14	20840	7.9444e-01	7.7370e-01	1.8539e-01	2.4646e+00
DIP2A	29	7671	83	20771	9.1505e-01	9.4608e-01	5.9695e-01	1.4610e+00
DIP2B	18	7682	52	20802	8.9322e-01	9.3735e-01	5.1570e-01	1.6302e+00
DIP2C	25	7675	92	20762	2.0980e-01	7.3512e-01	4.5216e-01	1.1552e+00
DIPK1A	3	7697	10	20844	1.0000e+00	8.1243e-01	1.4361e-01	3.1566e+00
DIPK1B	13	7687	29	20825	6.0174e-01	1.2145e+00	5.7920e-01	2.4122e+00
DIPK1C	6	7694	23	20831	5.3471e-01	7.0631e-01	2.3516e-01	1.7853e+00
DIPK2A	8	7692	18	20836	6.6075e-01	1.2039e+00	4.5275e-01	2.9116e+00
DIPK2B	4	7696	14	20840	7.9444e-01	7.7370e-01	1.8539e-01	2.4646e+00
DIRAS2	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
DIRC2	3	7697	21	20833	1.6459e-01	3.8664e-01	7.3826e-02	1.2955e+00
DIS3	11	7689	24	20830	5.6862e-01	1.2417e+00	5.4878e-01	2.6345e+00
DIS3L2	17	7683	36	20818	4.3832e-01	1.2795e+00	6.7354e-01	2.3392e+00
DISC1	7	7693	32	20822	2.7774e-01	5.9206e-01	2.2045e-01	1.3664e+00
DISP1	10	7690	33	20821	7.3110e-01	8.2048e-01	3.6050e-01	1.7054e+00
DISP2	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
DISP3	19	7681	48	20806	7.8374e-01	1.0722e+00	5.9481e-01	1.8598e+00
DIXDC1	9	7691	9	20845	3.4752e-02	2.7102e+00	9.5279e-01	7.7093e+00
DKC1	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
DKK1	4	7696	12	20842	1.0000e+00	9.0272e-01	2.1214e-01	2.9797e+00
DKK2	1	7699	13	20841	1.3167e-01	2.0823e-01	4.9029e-03	1.3868e+00
DKK3	7	7693	15	20839	6.3221e-01	1.2641e+00	4.3585e-01	3.2953e+00
DKK4	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
DLAT	3	7697	14	20840	5.8501e-01	5.8018e-01	1.0686e-01	2.0796e+00
DLC1	34	7666	67	20787	1.4373e-01	1.3760e+00	8.8210e-01	2.1110e+00
DLD	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
DLEC1	19	7681	33	20821	1.2024e-01	1.5607e+00	8.3791e-01	2.8282e+00
DLEU7	3	7697	1	20853	6.2561e-02	8.1265e+00	6.5244e-01	4.2565e+02
DLG1	6	7694	27	20827	3.2762e-01	6.0152e-01	2.0300e-01	1.4880e+00
DLG2	6	7694	30	20824	1.9113e-01	5.4130e-01	1.8413e-01	1.3225e+00
DLG3	10	7690	22	20832	5.5505e-01	1.2314e+00	5.2030e-01	2.7113e+00
DLG4	9	7691	11	20843	7.9061e-02	2.2173e+00	8.1177e-01	5.8871e+00
DLG5	22	7678	79	20775	2.6271e-01	7.5353e-01	4.4684e-01	1.2224e+00
DLGAP1	23	7677	40	20814	8.9655e-02	1.5589e+00	8.9033e-01	2.6697e+00
DLGAP2	35	7665	77	20777	3.3665e-01	1.2321e+00	8.0095e-01	1.8618e+00
DLGAP3	12	7688	55	20799	9.9468e-02	5.9025e-01	2.8754e-01	1.1164e+00
DLGAP4	19	7681	39	20815	3.0409e-01	1.3202e+00	7.2009e-01	2.3420e+00
DLGAP5	8	7692	20	20834	8.3278e-01	1.0834e+00	4.1256e-01	2.5691e+00
DLK1	6	7694	20	20834	8.2583e-01	8.1236e-01	2.6683e-01	2.0984e+00
DLL1	23	7677	23	20831	1.2106e-03	2.7133e+00	1.4539e+00	5.0629e+00
DLL3	12	7688	37	20817	8.7201e-01	8.7819e-01	4.1670e-01	1.7229e+00
DLL4	8	7692	26	20828	8.4672e-01	8.3316e-01	3.2584e-01	1.8960e+00
DLST	9	7691	16	20838	3.6584e-01	1.5240e+00	5.9333e-01	3.6642e+00
DLX1	5	7695	14	20840	1.0000e+00	9.6721e-01	2.7255e-01	2.8430e+00
DLX2	5	7695	21	20833	5.0801e-01	6.4464e-01	1.8985e-01	1.7574e+00
DLX3	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
DLX4	4	7696	10	20844	1.0000e+00	1.0834e+00	2.4794e-01	3.7575e+00
DLX5	4	7696	13	20841	1.0000e+00	8.3325e-01	1.9786e-01	2.6982e+00
DLX6	2	7698	19	20835	8.5138e-02	2.8489e-01	3.2169e-02	1.1814e+00
DMAC1	4	7696	10	20844	1.0000e+00	1.0834e+00	2.4794e-01	3.7575e+00
DMAC2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
DMAC2L	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
DMAP1	6	7694	21	20833	6.6975e-01	7.7364e-01	2.5538e-01	1.9826e+00
DMBT1	29	7671	65	20789	4.1520e-01	1.2091e+00	7.5175e-01	1.9021e+00
DMBX1	7	7693	16	20838	6.4646e-01	1.1850e+00	4.1212e-01	3.0461e+00
DMC1	1	7699	10	20844	3.0817e-01	2.7073e-01	6.2414e-03	1.9037e+00
DMD	23	7677	87	20767	1.6270e-01	7.1517e-01	4.3057e-01	1.1440e+00
DMGDH	11	7689	19	20835	2.2322e-01	1.5688e+00	6.7412e-01	3.4708e+00
DMKN	3	7697	18	20836	2.2726e-01	4.5117e-01	8.5106e-02	1.5461e+00
DMRT1	8	7692	17	20837	6.5185e-01	1.2748e+00	4.7594e-01	3.1181e+00
DMRT2	9	7691	25	20829	1.0000e+00	9.7495e-01	4.0025e-01	2.1606e+00
DMRT3	6	7694	20	20834	8.2583e-01	8.1236e-01	2.6683e-01	2.0984e+00
DMRTA1	9	7691	21	20833	6.8384e-01	1.1609e+00	4.6786e-01	2.6455e+00
DMRTB1	5	7695	26	20828	2.2483e-01	5.2051e-01	1.5604e-01	1.3782e+00
DMRTC2	4	7696	14	20840	7.9444e-01	7.7370e-01	1.8539e-01	2.4646e+00
DMTF1	9	7691	23	20831	8.4394e-01	1.0598e+00	4.3143e-01	2.3789e+00
DMTN	9	7691	16	20838	3.6584e-01	1.5240e+00	5.9333e-01	3.6642e+00
DMWD	4	7696	17	20837	6.2256e-01	6.3710e-01	1.5591e-01	1.9539e+00
DMXL1	33	7667	85	20769	8.3535e-01	1.0517e+00	6.8071e-01	1.5908e+00
DMXL2	6	7694	32	20822	1.4394e-01	5.0742e-01	1.7339e-01	1.2310e+00
DNA2	4	7696	29	20825	7.4653e-02	3.7322e-01	9.5288e-02	1.0634e+00
DNAAF1	10	7690	27	20827	1.0000e+00	1.0031e+00	4.3302e-01	2.1395e+00
DNAAF2	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
DNAAF4	5	7695	16	20838	1.0000e+00	8.4626e-01	2.4237e-01	2.4185e+00
DNAAF5	23	7677	50	20804	4.2782e-01	1.2466e+00	7.2548e-01	2.0828e+00
DNAH1	47	7653	120	20734	7.2689e-01	1.0611e+00	7.3985e-01	1.5001e+00
DNAH10	43	7657	168	20686	2.9339e-02	6.9151e-01	4.8219e-01	9.7281e-01
DNAH11	68	7632	150	20704	1.6779e-01	1.2298e+00	9.0832e-01	1.6505e+00
DNAH12	4	7696	14	20840	7.9444e-01	7.7370e-01	1.8539e-01	2.4646e+00
DNAH14	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
DNAH17	78	7622	235	20619	4.4243e-01	8.9790e-01	6.8491e-01	1.1664e+00
DNAH2	50	7650	154	20700	4.7622e-01	8.7854e-01	6.2464e-01	1.2174e+00
DNAH3	42	7658	152	20702	1.0426e-01	7.4699e-01	5.1711e-01	1.0586e+00
DNAH5	37	7663	116	20738	4.6620e-01	8.6321e-01	5.7885e-01	1.2608e+00
DNAH6	36	7664	102	20752	9.2341e-01	9.5569e-01	6.3404e-01	1.4115e+00
DNAH7	50	7650	112	20742	2.8643e-01	1.2105e+00	8.4845e-01	1.7058e+00
DNAH8	31	7669	112	20742	1.8552e-01	7.4863e-01	4.8549e-01	1.1240e+00
DNAH9	63	7637	119	20735	2.3415e-02	1.4374e+00	1.0406e+00	1.9692e+00
DNAI1	4	7696	20	20834	3.5775e-01	5.4142e-01	1.3450e-01	1.6170e+00
DNAI2	1	7699	18	20836	3.5877e-02	1.5036e-01	3.6120e-03	9.5260e-01
DNAJA1	3	7697	14	20840	5.8501e-01	5.8018e-01	1.0686e-01	2.0796e+00
DNAJA2	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
DNAJA3	5	7695	12	20842	7.8828e-01	1.1285e+00	3.1138e-01	3.4427e+00
DNAJA4	0	7700	9	20845	1.2494e-01	0.0000e+00	0.0000e+00	1.3719e+00
DNAJB1	9	7691	25	20829	1.0000e+00	9.7495e-01	4.0025e-01	2.1606e+00
DNAJB11	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
DNAJB12	4	7696	21	20833	2.6490e-01	5.1561e-01	1.2864e-01	1.5289e+00
DNAJB13	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
DNAJB14	4	7696	6	20848	4.7425e-01	1.8059e+00	3.7473e-01	7.6177e+00
DNAJB2	3	7697	19	20835	2.2849e-01	4.2740e-01	8.0982e-02	1.4526e+00
DNAJB4	6	7694	3	20851	1.4752e-02	5.4197e+00	1.1571e+00	3.3466e+01
DNAJB5	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
DNAJB6	4	7696	16	20838	6.1846e-01	6.7694e-01	1.6461e-01	2.0993e+00
DNAJB7	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
DNAJB8	3	7697	8	20846	1.0000e+00	1.0156e+00	1.7349e-01	4.2330e+00
DNAJB9	0	7700	9	20845	1.2494e-01	0.0000e+00	0.0000e+00	1.3719e+00
DNAJC1	3	7697	12	20842	7.7234e-01	6.7698e-01	1.2256e-01	2.5094e+00
DNAJC10	5	7695	19	20835	6.4725e-01	7.1255e-01	2.0786e-01	1.9738e+00
DNAJC11	8	7692	25	20829	8.4568e-01	8.6653e-01	3.3769e-01	1.9828e+00
DNAJC12	3	7697	8	20846	1.0000e+00	1.0156e+00	1.7349e-01	4.2330e+00
DNAJC13	20	7680	50	20804	7.8756e-01	1.0835e+00	6.1059e-01	1.8545e+00
DNAJC15	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
DNAJC16	2	7698	12	20842	3.7751e-01	4.5124e-01	4.9043e-02	2.0276e+00
DNAJC17	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
DNAJC18	6	7694	10	20844	3.9715e-01	1.6254e+00	4.8533e-01	4.9383e+00
DNAJC19	1	7699	8	20846	4.5982e-01	3.3844e-01	7.6303e-03	2.5252e+00
DNAJC2	10	7690	8	20846	1.3101e-02	3.3880e+00	1.2036e+00	9.8837e+00
DNAJC21	5	7695	12	20842	7.8828e-01	1.1285e+00	3.1138e-01	3.4427e+00
DNAJC22	9	7691	7	20847	1.9135e-02	3.4850e+00	1.1544e+00	1.1015e+01
DNAJC24	2	7698	7	20847	1.0000e+00	7.7376e-01	7.8411e-02	4.0649e+00
DNAJC25	2	7698	12	20842	3.7751e-01	4.5124e-01	4.9043e-02	2.0276e+00
DNAJC25-GNG10	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
DNAJC27	4	7696	3	20851	9.0116e-02	3.6122e+00	6.1096e-01	2.4665e+01
DNAJC28	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
DNAJC3	7	7693	7	20847	6.8212e-02	2.7098e+00	8.1077e-01	9.0557e+00
DNAJC5	3	7697	11	20843	7.7141e-01	7.3855e-01	1.3228e-01	2.7967e+00
DNAJC5B	3	7697	11	20843	7.7141e-01	7.3855e-01	1.3228e-01	2.7967e+00
DNAJC5G	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
DNAJC6	12	7688	29	20825	7.2640e-01	1.1209e+00	5.2069e-01	2.2663e+00
DNAJC7	3	7697	12	20842	7.7234e-01	6.7698e-01	1.2256e-01	2.5094e+00
DNAJC8	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
DNAJC9	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
DNAL1	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
DNAL4	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
DNALI1	2	7698	7	20847	1.0000e+00	7.7376e-01	7.8411e-02	4.0649e+00
DNASE1	3	7697	11	20843	7.7141e-01	7.3855e-01	1.3228e-01	2.7967e+00
DNASE1L1	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
DNASE1L3	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
DNASE2B	1	7699	11	20843	2.0061e-01	2.4611e-01	5.7208e-03	1.6939e+00
DND1	3	7697	25	20829	5.5499e-02	3.2472e-01	6.2746e-02	1.0647e+00
DNER	11	7689	37	20817	6.2650e-01	8.0491e-01	3.7015e-01	1.6125e+00
DNHD1	61	7639	149	20705	4.8340e-01	1.1096e+00	8.0887e-01	1.5063e+00
DNM1	11	7689	22	20832	4.3316e-01	1.3546e+00	5.9284e-01	2.9164e+00
DNM1L	5	7695	8	20846	3.5541e-01	1.6931e+00	4.3564e-01	5.8724e+00
DNM2	15	7685	42	20812	1.0000e+00	9.6717e-01	4.9794e-01	1.7814e+00
DNM3	12	7688	31	20823	8.6451e-01	1.0485e+00	4.9009e-01	2.1010e+00
DNMBP	23	7677	52	20802	5.1458e-01	1.1985e+00	6.9956e-01	1.9947e+00
DNMT1	27	7673	63	20791	5.5189e-01	1.1612e+00	7.1052e-01	1.8515e+00
DNMT3A	11	7689	16	20838	1.2733e-01	1.8631e+00	7.8145e-01	4.2771e+00
DNMT3B	12	7688	31	20823	8.6451e-01	1.0485e+00	4.9009e-01	2.1010e+00
DNMT3L	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
DNPEP	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
DNTT	6	7694	19	20835	8.2572e-01	8.5515e-01	2.7942e-01	2.2282e+00
DNTTIP1	2	7698	7	20847	1.0000e+00	7.7376e-01	7.8411e-02	4.0649e+00
DNTTIP2	5	7695	16	20838	1.0000e+00	8.4626e-01	2.4237e-01	2.4185e+00
DOC2A	9	7691	17	20837	3.8032e-01	1.4343e+00	5.6312e-01	3.4036e+00
DOC2B	5	7695	23	20831	3.9364e-01	5.8848e-01	1.7472e-01	1.5834e+00
DOCK1	16	7684	47	20807	8.8725e-01	9.2182e-01	4.8758e-01	1.6566e+00
DOCK10	21	7679	63	20791	8.0552e-01	9.0251e-01	5.2264e-01	1.5006e+00
DOCK11	10	7690	40	20814	3.3853e-01	6.7669e-01	3.0161e-01	1.3778e+00
DOCK2	26	7674	62	20792	6.3030e-01	1.1362e+00	6.8919e-01	1.8247e+00
DOCK3	21	7679	53	20801	7.9343e-01	1.0733e+00	6.1449e-01	1.8113e+00
DOCK4	24	7676	89	20765	2.0205e-01	7.2951e-01	4.4395e-01	1.1567e+00
DOCK5	28	7672	64	20790	4.8015e-01	1.1855e+00	7.3140e-01	1.8772e+00
DOCK6	10	7690	21	20833	5.4385e-01	1.2900e+00	5.4217e-01	2.8637e+00
DOCK7	21	7679	54	20800	7.9611e-01	1.0534e+00	6.0388e-01	1.7746e+00
DOCK8	29	7671	83	20771	9.1505e-01	9.4608e-01	5.9695e-01	1.4610e+00
DOCK9	22	7678	83	20771	1.8633e-01	7.1708e-01	4.2627e-01	1.1596e+00
DOHH	6	7694	21	20833	6.6975e-01	7.7364e-01	2.5538e-01	1.9826e+00
DOK1	3	7697	19	20835	2.2849e-01	4.2740e-01	8.0982e-02	1.4526e+00
DOK2	9	7691	18	20836	5.1475e-01	1.3546e+00	5.3581e-01	3.1767e+00
DOK4	3	7697	15	20839	4.3121e-01	5.4148e-01	1.0045e-01	1.9149e+00
DOK5	3	7697	9	20845	1.0000e+00	9.0274e-01	1.5714e-01	3.6187e+00
DOK6	2	7698	9	20845	7.3805e-01	6.0173e-01	6.3254e-02	2.9082e+00
DOK7	12	7688	37	20817	8.7201e-01	8.7819e-01	4.1670e-01	1.7229e+00
DOLPP1	1	7699	13	20841	1.3167e-01	2.0823e-01	4.9029e-03	1.3868e+00
DONSON	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
DOP1A	22	7678	51	20803	5.1236e-01	1.1687e+00	6.7450e-01	1.9636e+00
DOP1B	31	7669	100	20754	4.3083e-01	8.3894e-01	5.4129e-01	1.2675e+00
DOT1L	13	7687	63	20791	5.2655e-02	5.5810e-01	2.8160e-01	1.0252e+00
DPAGT1	8	7692	19	20835	8.2827e-01	1.1405e+00	4.3173e-01	2.7297e+00
DPCD	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
DPEP1	9	7691	18	20836	5.1475e-01	1.3546e+00	5.3581e-01	3.1767e+00
DPEP2	4	7696	22	20832	2.6755e-01	4.9215e-01	1.2325e-01	1.4498e+00
DPEP2NB	2	7698	7	20847	1.0000e+00	7.7376e-01	7.8411e-02	4.0649e+00
DPEP3	11	7689	15	20839	1.1824e-01	1.9875e+00	8.2531e-01	4.6335e+00
DPF1	9	7691	21	20833	6.8384e-01	1.1609e+00	4.6786e-01	2.6455e+00
DPF2	8	7692	13	20841	3.2297e-01	1.6673e+00	5.9882e-01	4.3418e+00
DPF3	6	7694	18	20836	1.0000e+00	9.0270e-01	2.9322e-01	2.3749e+00
DPH1	4	7696	11	20843	1.0000e+00	9.8483e-01	2.2864e-01	3.3248e+00
DPH3	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
DPH5	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
DPH6	2	7698	9	20845	7.3805e-01	6.0173e-01	6.3254e-02	2.9082e+00
DPH7	4	7696	16	20838	6.1846e-01	6.7694e-01	1.6461e-01	2.0993e+00
DPM1	3	7697	4	20850	3.9619e-01	2.0317e+00	2.9755e-01	1.2012e+01
DPM3	3	7697	1	20853	6.2561e-02	8.1265e+00	6.5244e-01	4.2565e+02
DPP10	6	7694	18	20836	1.0000e+00	9.0270e-01	2.9322e-01	2.3749e+00
DPP3	9	7691	18	20836	5.1475e-01	1.3546e+00	5.3581e-01	3.1767e+00
DPP4	5	7695	18	20836	8.1418e-01	7.5217e-01	2.1822e-01	2.1030e+00
DPP6	11	7689	30	20824	1.0000e+00	9.9304e-01	4.4878e-01	2.0397e+00
DPP7	14	7686	30	20824	4.9676e-01	1.2644e+00	6.1913e-01	2.4605e+00
DPP8	4	7696	17	20837	6.2256e-01	6.3710e-01	1.5591e-01	1.9539e+00
DPP9	13	7687	59	20795	1.0953e-01	5.9605e-01	2.9973e-01	1.1001e+00
DPPA2	2	7698	10	20844	5.3300e-01	5.4153e-01	5.7685e-02	2.5421e+00
DPPA3	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
DPPA4	4	7696	7	20847	5.0160e-01	1.5479e+00	3.3219e-01	6.0907e+00
DPPA5	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
DPRX	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
DPY19L1	10	7690	22	20832	5.5505e-01	1.2314e+00	5.2030e-01	2.7113e+00
DPY19L2	4	7696	8	20846	7.4492e-01	1.3543e+00	2.9834e-01	5.0570e+00
DPY19L3	12	7688	30	20824	8.6194e-01	1.0835e+00	5.0492e-01	2.1805e+00
DPY19L4	2	7698	15	20839	2.7113e-01	3.6093e-01	4.0044e-02	1.5527e+00
DPY30	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
DPYD	14	7686	37	20817	1.0000e+00	1.0248e+00	5.1148e-01	1.9420e+00
DPYS	14	7686	15	20839	1.8797e-02	2.5305e+00	1.1311e+00	5.6251e+00
DPYSL2	5	7695	24	20830	2.9808e-01	5.6394e-01	1.6798e-01	1.5086e+00
DPYSL3	6	7694	20	20834	8.2583e-01	8.1236e-01	2.6683e-01	2.0984e+00
DPYSL4	10	7690	35	20819	6.1399e-01	7.7353e-01	3.4148e-01	1.5971e+00
DPYSL5	8	7692	20	20834	8.3278e-01	1.0834e+00	4.1256e-01	2.5691e+00
DQX1	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
DR1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
DRAM1	3	7697	9	20845	1.0000e+00	9.0274e-01	1.5714e-01	3.6187e+00
DRAM2	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
DRAXIN	4	7696	18	20836	4.7351e-01	6.0162e-01	1.4806e-01	1.8272e+00
DRC1	7	7693	24	20830	6.8851e-01	7.8975e-01	2.8723e-01	1.8901e+00
DRC3	5	7695	10	20844	5.6684e-01	1.3544e+00	3.6314e-01	4.3507e+00
DRC7	6	7694	24	20830	5.3690e-01	6.7686e-01	2.2621e-01	1.7005e+00
DRD1	7	7693	16	20838	6.4646e-01	1.1850e+00	4.1212e-01	3.0461e+00
DRD2	4	7696	7	20847	5.0160e-01	1.5479e+00	3.3219e-01	6.0907e+00
DRD3	3	7697	13	20841	5.8185e-01	6.2483e-01	1.1421e-01	2.2747e+00
DRD4	3	7697	8	20846	1.0000e+00	1.0156e+00	1.7349e-01	4.2330e+00
DRD5	9	7691	30	20824	7.1869e-01	8.1229e-01	3.3904e-01	1.7560e+00
DRG1	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
DRG2	1	7699	12	20842	2.0685e-01	2.2559e-01	5.2804e-03	1.5252e+00
DRGX	7	7693	13	20841	4.5058e-01	1.4587e+00	4.9263e-01	3.9352e+00
DRICH1	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
DROSHA	14	7686	45	20809	6.6074e-01	8.4231e-01	4.2673e-01	1.5636e+00
DRP2	6	7694	18	20836	1.0000e+00	9.0270e-01	2.9322e-01	2.3749e+00
DSC1	10	7690	18	20836	2.9190e-01	1.5052e+00	6.2049e-01	3.4414e+00
DSC2	8	7692	39	20815	1.4021e-01	5.5508e-01	2.2397e-01	1.2057e+00
DSC3	9	7691	38	20816	2.5360e-01	6.4106e-01	2.7244e-01	1.3496e+00
DSCAM	30	7670	77	20777	8.2729e-01	1.0554e+00	6.6746e-01	1.6301e+00
DSCAML1	28	7672	106	20748	1.1904e-01	7.1439e-01	4.5296e-01	1.0931e+00
DSCC1	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
DSE	6	7694	26	20828	4.2457e-01	6.2468e-01	2.1017e-01	1.5528e+00
DSG1	6	7694	35	20819	7.9579e-02	4.6386e-01	1.5942e-01	1.1152e+00
DSG2	10	7690	26	20828	8.5326e-01	1.0417e+00	4.4804e-01	2.2340e+00
DSG3	11	7689	23	20831	4.4630e-01	1.2957e+00	5.6994e-01	2.7686e+00
DSN1	4	7696	3	20851	9.0116e-02	3.6122e+00	6.1096e-01	2.4665e+01
DSP	40	7660	76	20778	7.4510e-02	1.4276e+00	9.4738e-01	2.1226e+00
DST	48	7652	155	20699	3.0297e-01	8.3770e-01	5.9228e-01	1.1662e+00
DSTYK	6	7694	30	20824	1.9113e-01	5.4130e-01	1.8413e-01	1.3225e+00
DTHD1	4	7696	9	20845	7.5782e-01	1.2037e+00	2.7081e-01	4.3143e+00
DTL	8	7692	23	20831	1.0000e+00	9.4196e-01	3.6411e-01	2.1825e+00
DTNA	4	7696	20	20834	3.5775e-01	5.4142e-01	1.3450e-01	1.6170e+00
DTNB	12	7688	24	20830	4.5158e-01	1.3547e+00	6.1698e-01	2.8183e+00
DTNBP1	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
DTWD1	4	7696	12	20842	1.0000e+00	9.0272e-01	2.1214e-01	2.9797e+00
DTWD2	5	7695	8	20846	3.5541e-01	1.6931e+00	4.3564e-01	5.8724e+00
DTX1	11	7689	34	20820	8.6657e-01	8.7605e-01	4.0021e-01	1.7717e+00
DTX2	2	7698	10	20844	5.3300e-01	5.4153e-01	5.7685e-02	2.5421e+00
DTX3L	3	7697	25	20829	5.5499e-02	3.2472e-01	6.2746e-02	1.0647e+00
DTX4	9	7691	28	20826	8.5357e-01	8.7038e-01	3.6117e-01	1.8983e+00
DTYMK	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
DUOX1	12	7688	34	20820	1.0000e+00	9.5583e-01	4.5040e-01	1.8934e+00
DUOX2	21	7679	48	20806	4.9949e-01	1.1854e+00	6.7371e-01	2.0196e+00
DUOXA1	5	7695	12	20842	7.8828e-01	1.1285e+00	3.1138e-01	3.4427e+00
DUS1L	10	7690	26	20828	8.5326e-01	1.0417e+00	4.4804e-01	2.2340e+00
DUS2	2	7698	11	20843	5.3425e-01	4.9228e-01	5.3014e-02	2.2565e+00
DUS3L	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
DUS4L	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
DUSP1	8	7692	20	20834	8.3278e-01	1.0834e+00	4.1256e-01	2.5691e+00
DUSP10	11	7689	22	20832	4.3316e-01	1.3546e+00	5.9284e-01	2.9164e+00
